Term;Overlap;P.value;Adjusted.P.value;Gene_count;Gene_ratio;Genes
CORONAVIRUS DISEASE - COVID-19;26/230;0,000375335993670527;0,00366860664781192;26;0,11304347826087;C1QB;C1QA;CSF3;C5AR1;TMPRSS2;C8B;C3;C5;C3AR1;CCL2;IL6R;FGA;ACE;VWF;FGG;CYBB;FOS;IL6;FCGR2A;SELENOP;AGTR1;TLR8;IL6ST;TLR4;HBEGF;C1QC
HUMAN T-CELL LEUKEMIA VIRUS 1 INFECTION;25/219;0,0004160537767423;0,00393950919852865;25;0,114155251141553;SPI1;ITGB2;ADCY4;ITGAL;ETS1;ICAM1;HLA-DMA;ZFP36;CCND3;HLA-DMB;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DPA1;EGR1;HLA-DRB5;FOS;HLA-E;TGFBR2;KAT2B;IL6;CD4;HLA-DRA;HLA-DRB1;HLA-DQB2
ARACHIDONIC ACID METABOLISM;11/63;0,00056301780177146;0,0051695270889925;11;0,174603174603175;HPGDS;PLA2G4F;PTGIS;HPGD;PLA2G1B;ALOX5;PLA2G2A;LTA4H;PTGDS;PTGS2;ALOX15B
TUBERCULOSIS;21/179;0,000817144899098926;0,00728220307138161;21;0,11731843575419;CD74;HLA-DRB5;ITGAM;FCER1G;ITGB2;CTSS;C3;IL6;HLA-DMA;FCGR3B;HLA-DMB;FCGR2A;MRC1;HLA-DRA;HLA-DOA;HLA-DQA2;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1
CYTOSKELETON IN MUSCLE CELLS;25/230;0,000857907573220456;0,00742041807635031;25;0,108695652173913;LMOD1;SYNE1;SGCE;PDLIM2;SGCA;ANKRD1;MYH11;MYOZ1;MYH10;SPTBN1;SGCG;TMOD1;ITGA1;UNC13D;DCN;DES;DAAM2;COL4A4;COL4A3;ITGA8;COL6A6;VIM;MYL9;SNTB1;ITGA9
LYSOSOME;17/132;0,000881633830853502;0,00742041807635031;17;0,128787878787879;NAPSA;EGFL7;ASAH1;SFTPA2;SORT1;SLC11A1;LAPTM5;CTSW;CTSS;CTSO;NPC2;LAMP3;HYAL2;CTSH;ACP5;CTSG;CTSE
AMOEBIASIS;14/100;0,00108081205544622;0,00885097440000553;14;0,14;ITGAM;LAMC3;ITGB2;CD1C;C8B;CXCL3;CXCL2;SERPINB6;GNA14;IL6;COL4A4;COL4A3;CTSG;TLR4
INFLUENZA A;20/171;0,00111689246363512;0,00890574780214318;20;0,116959064327485;IL33;TPSB2;HLA-DRB5;TMPRSS2;ICAM1;SOCS3;CCND3;IL6;HLA-DMA;HLA-DMB;HLA-DRA;CCL2;HLA-DOA;TPSAB1;HLA-DQA2;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1
PHENYLALANINE METABOLISM;5/16;0,00128196527773598;0,00995988408087182;5;0,3125;AOC3;MAOB;GOLT1A;MAOA;ALDH3B1
TH1 AND TH2 CELL DIFFERENTIATION;13/91;0,00133108837747696;0,010082994459388;13;0,142857142857143;HLA-DRB5;FOS;DLL4;HLA-DMA;CD4;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1
VASCULAR SMOOTH MUSCLE CONTRACTION;16/131;0,00215677002279294;0,0159390565099088;16;0,122137404580153;GUCY1A2;PPP1R14A;EDN1;PLA2G4F;RAMP2;CALCRL;RAMP3;NPR1;PLA2G1B;PRKCE;PLA2G2A;ADCY4;AGTR1;MYH11;MYL9;MYH10
