;TCGA-39-5040-01A-21R-2125-07;TCGA-56-8309-01A-11R-2296-07;TCGA-22-5489-01A-01R-1635-07;TCGA-58-8386-01A-11R-2296-07;TCGA-22-5483-01A-01R-1820-07;TCGA-43-6773-01A-41R-1949-07;TCGA-43-7658-01A-11R-2125-07;TCGA-77-8007-01A-11R-2187-07;TCGA-56-7580-01A-11R-2045-07;TCGA-56-7222-01A-11R-2045-07;TCGA-22-5481-01A-31R-1949-07;TCGA-77-7335-01A-11R-2045-07;TCGA-22-4593-01A-21R-1820-07;TCGA-43-6143-01A-11R-1820-07;TCGA-56-7579-01A-11R-2045-07;TCGA-77-8008-01A-21R-2187-07;TCGA-56-8082-01A-11R-2247-07;TCGA-56-7731-01A-11R-2125-07;TCGA-43-7657-01A-31R-2125-07;TCGA-51-4079-01A-01R-1100-07;TCGA-56-8083-01A-11R-2247-07;TCGA-77-7138-01A-41R-2045-07;TCGA-77-7338-01A-11R-2045-07;TCGA-33-4587-01A-11R-2125-07;TCGA-33-6737-01A-11R-1820-07;TCGA-60-2709-01A-21R-1820-07;TCGA-77-7142-01A-11R-2045-07;TCGA-56-7823-01B-11R-2247-07;TCGA-22-5482-01A-01R-1635-07;TCGA-56-7582-01A-11R-2045-07;TCGA-51-4081-01A-01R-1100-07;TCGA-92-7340-01A-21R-2045-07;TCGA-22-5491-01A-01R-1635-07;TCGA-43-6771-01A-11R-1820-07;TCGA-85-7710-01A-11R-2125-07;TCGA-34-7107-01A-11R-1949-07;TCGA-43-6647-01A-11R-1820-07;TCGA-56-7730-01A-11R-2125-07;TCGA-22-5478-01A-01R-1635-07;TCGA-34-8454-01A-11R-2326-07;TCGA-43-5670-01A-21R-2125-07;TCGA-90-7767-01A-11R-2125-07;TCGA-56-8201-01A-11R-2247-07;TCGA-22-5472-01A-01R-1635-07;TCGA-90-6837-01A-11R-1949-07;TCGA-22-5471-01A-01R-1635-07;TCGA-77-7337-01A-21R-2045-07;TCGA-22-4609-01A-21R-2125-07;TCGA-56-8623-01A-11R-A28V-07;TCGA-39-5040-11A-01R-2125-07;TCGA-56-8309-11A-01R-2296-07;TCGA-22-5489-11A-01R-1635-07;TCGA-58-8386-11A-01R-2296-07;TCGA-22-5483-11A-11R-1820-07;TCGA-43-6773-11A-01R-1949-07;TCGA-43-7658-11A-01R-2125-07;TCGA-77-8007-11A-01R-2187-07;TCGA-56-7580-11A-01R-2045-07;TCGA-56-7222-11A-01R-2045-07;TCGA-22-5481-11A-01R-1949-07;TCGA-77-7335-11A-01R-2045-07;TCGA-22-4593-11A-01R-1820-07;TCGA-43-6143-11A-01R-1820-07;TCGA-56-7579-11A-01R-2045-07;TCGA-77-8008-11A-01R-2187-07;TCGA-56-8082-11A-01R-2247-07;TCGA-56-7731-11A-01R-2125-07;TCGA-43-7657-11A-01R-2125-07;TCGA-51-4079-11A-01R-1758-07;TCGA-56-8083-11A-01R-2247-07;TCGA-77-7138-11A-01R-2045-07;TCGA-77-7338-11A-01R-2045-07;TCGA-33-4587-11A-01R-2125-07;TCGA-33-6737-11A-01R-1820-07;TCGA-60-2709-11A-01R-1820-07;TCGA-77-7142-11A-01R-2045-07;TCGA-56-7823-11A-01R-2247-07;TCGA-22-5482-11A-01R-1635-07;TCGA-56-7582-11A-01R-2045-07;TCGA-51-4081-11A-01R-1758-07;TCGA-92-7340-11A-01R-2045-07;TCGA-22-5491-11A-01R-1858-07;TCGA-43-6771-11A-01R-1820-07;TCGA-85-7710-11A-01R-2125-07;TCGA-34-7107-11A-01R-1949-07;TCGA-43-6647-11A-01R-1820-07;TCGA-56-7730-11A-01R-2125-07;TCGA-22-5478-11A-11R-1635-07;TCGA-34-8454-11A-01R-2326-07;TCGA-43-5670-11A-01R-2125-07;TCGA-90-7767-11A-01R-2125-07;TCGA-56-8201-11A-01R-2247-07;TCGA-22-5472-11A-11R-1635-07;TCGA-90-6837-11A-01R-1949-07;TCGA-22-5471-11A-01R-1635-07;TCGA-77-7337-11A-01R-2045-07;TCGA-22-4609-11A-01R-2125-07;TCGA-56-8623-11A-01R-A28V-07
MFAP4|ENSG00000166482;3,99960566362597;4,75411856241236;5,65923235372061;5,9021752605916;3,48959450363158;6,42831952608804;3,58558879578629;2,96274271734414;3,80219230477562;2,60464120925877;4,13228792273742;5,72295400772011;6,45862436169849;5,07632983687762;2,660537097861;5,60863892372032;3,29721181295797;5,4170222683117;3,89868230404558;3,54173451202218;5,29126813023414;1,86733858421981;4,46856329598151;2,60256198242725;4,34590135427506;6,92988090059095;5,36401623247092;1,54862996526124;4,0410797648896;3,24773819084893;3,49757041957311;5,00422631398679;2,55386507075317;2,62097400551417;2,91197094530948;4,37220738056556;4,88972904566006;2,98378109367921;7,13695505960832;5,3980785810497;2,79319220214538;4,06352766609074;4,26582905050305;5,68794703223773;5,71342993715854;4,07045661627242;3,80662468004195;5,62793251056807;8,82907212043989;7,71189955528769;8,18375708406335;8,42841308401733;7,69678125627992;7,96380733315752;8,06403529445205;8,04815142875371;6,94680711810057;7,74342017354221;6,89921529040287;8,19976847411123;8,34787043188116;7,57001253536515;8,18096393128312;7,68607178258998;8,27167361373876;9,12747623672004;8,08200783400436;8,21576434591061;8,32091807235398;8,66921395188324;8,17035793356198;7,86877711837429;7,85618202687239;9,05257411844342;8,18206049730042;8,67174340905362;6,90408216450993;8,81742286781832;7,79935814764093;8,58126401271629;8,59604100851522;7,99791668948625;7,88163039206336;7,40739755424988;8,24319868767611;8,52924030412122;8,04070965729402;8,58984533420721;8,48073939763285;8,33256766581741;8,3920958235948;8,23982898878899;8,65868895122151;8,72786525617873;8,37834692030379;8,7411804951861;8,23511145214377;8,39739241272452
MCM7|ENSG00000166508;5,39348335027391;4,8985990139058;5,88421907509632;6,06567956848464;6,29940006107276;5,75517493305116;6,25357653106164;5,80867334895495;5,47473976386425;5,76866231936736;6,52936113193337;4,3271871799455;6,3885020680793;6,53983564573962;6,03895444366765;3,86509504054643;5,69050578966921;4,7587964007062;6,03244383358804;5,4404853775115;5,54671123909275;4,83411710340476;4,74787512180342;6,66484538254303;4,84154448614221;5,92958818808922;6,08093962010138;5,85606362301644;5,80937357041621;5,57150898687251;5,90823625945313;5,56694198337214;5,88676263189828;4,29924519285645;5,86511739731012;6,14065688313596;4,50163611424856;5,8204814653885;5,77300370811309;5,45307357521123;5,06668338593287;5,77627937916088;5,36676434636332;5,29110749282692;5,22867339576391;7,21167409255817;5,08480019480364;5,03485887683173;3,98210464769684;3,51202861785189;3,80542896488281;3,8678003029797;3,66776428643382;3,89812634104415;3,47742841746117;3,88455858331736;3,44150409058895;3,65424516824954;3,2622166911328;3,62442034298726;2,81363885738587;3,47148175917505;3,57678274176368;3,66495968649466;3,5213377650861;3,66419087526973;3,03325589917977;3,88885383583236;3,69310847512616;4,06861608308855;3,6909373607149;3,00508035165338;3,55663518480868;3,61954238774221;3,13904894560037;3,54998222239204;3,78242491394562;3,78161167868008;4,03755453714491;3,43278021209588;3,5958946844778;3,63054805409305;3,1501166316881;4,5274344878082;3,3438924427498;3,59189797670794;3,79234100753269;3,51618108518501;3,85919749510076;3,66561724644293;3,6705887587374;3,73818778821758;4,07456882722052;3,86118453518815;3,50462116599295;3,45928415590221;3,33471451105591;4,00581160526328
CCDC68|ENSG00000166510;0,669929063442594;1,04642195754669;0,783044143589598;1,91175089362889;2,12626878334326;1,09275728374771;0,314018558155752;1,83986783717083;0,506891875752023;0,264522310574279;0,150684329421701;0,159126786894089;0,0947200771329814;0,663016390831953;0,283924940091555;1,35454815028005;0,37353488744745;0,914982617646429;0,88873777781896;0,779254176580432;2,30342823555319;1,16398066811915;2,00476987196662;0,358917335724662;1,15126509864954;0,635876612348808;0,991801534170569;0,0158300891855761;2,02298642293174;0,492856429648324;0,57825553081051;0,218444434610488;0,282647343408052;0,531476785976738;1,2381244374023;0,0855974001975793;0,920374089142607;0,267924361529296;0,144339055349113;0,968028323758368;1,36104755804561;0,230518775346592;0,151222039045993;1,54880062527251;1,25093248667127;0,379626487040402;0,829639859088087;1,48153219206243;2,19499489863826;3,17158352111384;2,29087077363851;2,00612580096888;2,11554951457466;1,76285756554375;2,28616311966699;2,55653574102293;2,00389970718752;2,45605220928348;2,1889325800263;2,06897508347978;2,92485013846746;1,95700174819452;1,67059323340361;2,88606818501617;1,88952449037767;2,7010226252004;1,97046352106193;2,42345841515944;2,64650659401599;2,80950125945707;2,8279762338635;3,19815789115793;2,41292665252046;2,87327299816036;2,40371285848168;3,0672868529629;2,56329801953965;2,6224177819057;2,93164521247161;1,68654210775559;3,45350978382784;2,29302942160836;2,30704246202885;2,05286324182195;1,5090477388614;2,18553157926666;2,02891334440628;2,27922783635275;2,40588819591142;2,52459985757547;2,46323261287114;2,05440507891554;2,50572743744194;2,22475630876865;1,94759549323121;2,8491723026612;2,56211324346745;2,56543700366798
A2ML1|ENSG00000166535;2,36876573880992;2,60055818361642;3,4754906859168;0,387206532399958;0,062304203748407;1,83260273843793;0,737395193400866;0,0320478689903255;2,16947753617599;0,890820821190536;3,33519273914778;4,14602133616836;1,2490550554807;2,18506659363097;3,39809579464248;2,36317866343756;4,12519640436028;3,26953035085107;0,0145471621484384;2,02132654847069;0,604921665915603;3,11983779603749;4,27505507398113;0,36009983318845;0,153808241082954;3,46459412493486;3,93504461484831;4,40346314307795;1,97166097440855;4,68055500913719;3,92600105381216;4,85472246394566;6,24212004881577;5,85476469747023;2,92176217028119;0,946371270569104;2,96432722810188;3,99818778897544;0,791381784060679;1,10337962551076;1,39336077641798;1,4625117653399;0,170456910158423;4,45972224424044;6,80762107148247;6,26848778877391;3,64854882585997;5,81161224067204;0,0736009315632742;0,0275942866559792;0,0876079825406496;0,0192275220460788;0,047132084051226;0,0268970021610786;0,0677916745573778;0,0328784423983304;0,0199424015902898;0,074066071299503;0,0462694402894603;0,038476938613468;0,0231452496291517;0;0,0310950118289231;0,0480092390610475;0,0234427419988335;0,234057638619462;0;0,0565435493126301;0,0784440952287453;0,015575617927203;0,0419764007813483;0,046366277282565;0,0173492104678454;0,0508670621218241;0,016216944283091;0,0203056843980203;0,0589378811933407;0,0170697891864178;0,0565013694880221;0,2178449543273;0,0524937588505017;0,0557490392037398;0,0101473947726122;0,0714438312217118;0,0470530921186087;0,0198281210280551;1,51979800080542;0,0340111421929479;0,0292307155467782;0,0384903916400644;0,0211333856155864;0,052097855982818;0,0510399581280757;0,0261058409272135;0,0304188455960809;0,0294250389452834;0,0627503694298431;0,0213357485733067
RRAD|ENSG00000166592;4,86265084396892;3,04813919870297;1,74086748771533;4,49906533726321;1,31287901673531;2,90842452491785;1,42473859597323;1,77477586130979;0,402192716511694;3,76481713282723;0,462780727517212;0,758330387717465;2,34904881644618;0,952899183434163;1,53221773465275;1,73341494694211;1,98183528535026;6,07453063710719;0,372378337843919;2,85020683730309;1,35509919917576;0,439459562733767;2,29296792776471;0,47268551852408;2,24307619565652;2,94232839447111;1,8222772175191;0,342019095323537;1,51094642182982;0,506086007507088;2,64603069785357;1,64439492016035;2,56920172146452;3,02183820476703;1,21461298646133;1,42499566115427;2,50125673349089;4,06867888283079;2,68133505093525;3,21315248475385;1,95627113392047;0,557521809234296;1,6276664601454;3,57882842913655;1,76646731983921;4,2145163295121;0,668080310481633;4,67520567374544;6,91613338852194;7,19288554079288;5,49025362837079;4,8163887234063;5,61370173403834;6,10189357824818;5,15412401395623;4,84236759968333;5,11683799242414;2,90871786844884;4,282258219488;5,4568237736005;3,18360704330484;4,54910622768986;3,06266471866395;5,25207796415404;5,40982224726562;8,14115067681431;6,66753522351697;4,46729984434809;6,4810186361735;4,1606053792158;4,27339095507049;4,60334623089934;4,20824013539136;5,14335959920898;7,16464276721954;2,30011729240209;5,54049125120752;5,14908611181034;3,71249721832867;6,29331618665835;3,83087622171486;4,82493449253723;7,45727790165366;3,73488749948048;6,46959578603429;5,29611782635602;6,74162636854055;5,10639784920512;4,21473455769647;5,79963944253859;5,88962907329724;5,89083404125901;3,52310116392528;3,92814390273587;5,32785561967676;3,6132498671181;7,04712947081549;6,07829428921296
MMP10|ENSG00000166670;0,089367967559748;5,51086427630589;4,65779884696141;0,254411069907317;3,52691603478127;1,85265264569109;0,230471798329977;0,427110886224908;7,48632626412258;5,22490028295056;0,0308681748662907;2,4107168288902;4,77221566529036;2,33528120609263;0,236366136717179;1,8563019774575;7,55979428667653;9,17298799143346;7,46885198037904;3,04922661256669;2,25252309950587;6,23150302523448;6,47378472698967;0,210432645328552;0,190103609063452;1,87100604911372;6,34740720923995;0,693919423551235;8,2282147158895;3,03552947418106;4,54215037894767;6,20566358631707;1,80738975717821;5,24361018143489;4,4569390691521;1,07478390082369;8,61670904076927;3,06807885570193;7,84368998193757;4,80987868633626;9,30332576644108;0,312983603843623;2,71117974671009;6,93949252812815;1,77687091415365;3,73437125428418;7,42064318780631;7,68348159955901;0,398763365012537;1,20806347370314;0,475207241216416;0,438623932429444;0,513653430115354;0,165564885722429;0,414786655834426;1,8162473759443;0,0353152168783258;0,219250414499249;0,110551515372231;0,283423737408973;0,019255781612728;2,48211485558974;0,0638536105015929;0,214928424367831;0,237123213400482;1,31419703274549;0,894603017495617;0,320853829400601;0,199637912652806;0,0321657564231274;0,285706686468505;0,556158089194512;0,056869349209738;0,221129638864006;0,868006420376444;0,190700480306657;0,785305791073908;0,289828624458772;2,24148488566217;0,89256369640052;0,39568703390922;0,103523791131206;0,807880929519442;0,299810148884343;2,03516762803049;0,568420642078346;0,4892523102798;0,0743019253560421;0,299580267448276;1,5877286875797;0,614727008747868;0,0540684435180535;0,653936366842297;1,02458797333083;0,876577093750303;0,0751882239953431;0,324034907857714;0,199800631963904
NNMT|ENSG00000166741;3,72039879814468;4,38117928512071;5,25229942891197;4,79917962585003;4,67550537039137;6,35428327643642;2,84087177516771;4,47948043512342;4,53534670106589;4,01123863658258;3,87155862191211;6,20969370030529;4,92845407835906;4,06626165067234;3,59100302288607;5,9048748954758;3,68314837427355;6,64203324473522;4,0551701029876;4,76228452116083;3,25011011726119;3,70894755791114;4,93253262661501;2,72326054607627;6,01398117372032;5,28941864525649;3,25010248129112;2,48569796594295;4,0398080229459;3,25649661919338;4,31490395934275;6,00167220380125;2,52426077621619;4,31004388393693;3,5943142269229;4,40649017126814;5,91828086532228;3,8005768154418;4,49184453637782;4,66198482534568;5,21430764071478;4,3615899920543;6,71198319787827;4,86924501187663;5,64588826465504;4,26296861771046;5,1500436829984;5,60622711469802;6,04994724141965;7,85419975209902;4,68103547592306;5,11813931557412;6,56723981597854;7,19091832204667;6,29346304837649;5,07219695056882;7,35715722562184;5,4199706201994;5,95300024537312;6,84655962810364;5,73651911475113;6,10707457729794;5,98568106913361;6,04766321156151;6,51887763781669;7,37676003431904;7,81867086306339;5,71126576692663;6,40429270030759;5,38368098633356;3,96967797468015;6,01127375333455;5,91107537950074;5,89131802586394;6,81153123935206;4,81870067798117;6,35158664283571;5,45083475013436;4,52585441348992;6,99420163338858;6,75824014388404;6,74658500940795;6,95761585965815;4,10766945893536;6,71496808757906;5,7908946878027;7,35724450799976;5,35988987202306;4,65741663084152;6,09747327657764;7,03097020962938;7,24915564555659;5,28658487832395;5,93710565521532;5,37212106808052;4,82977812851506;6,49431962734865;5,58484605854598
PCLAF|ENSG00000166803;1,69496396437267;2,05392287182605;2,88468990632504;1,84400111074214;3,79785552355485;1,79316259075985;3,70775781809416;2,46862711322718;2,44783686457586;4,21025552551785;4,51833812690163;2,73593692247572;3,27720865800548;4,00281815808478;3,60189846310964;1,57867237819061;2,96951976249844;2,45982182048607;2,88716812043352;3,47608300156309;3,64212239105589;3,63142107735041;2,32364711686318;4,01699896626;3,39901201673838;2,45031337497681;2,15710851902477;3,84953094943672;2,77037114846211;3,1765166985487;3,09685809316883;3,13232088149737;3,68856547274335;2,2405240551092;2,99898025948278;3,30563567015097;1,67735260379912;3,27015418680283;2,70106640679558;3,74221250913027;2,33213142895167;4,00582228243222;3,06114885549797;2,89270208394628;1,6160032756717;2,67401117684495;2,99293655268353;2,26845834116609;0,553817004294723;0,693219871026057;0,800319167113457;0,50906638445423;1,06430923097564;1,74654614045287;0,660162271759075;0,55544737165996;1,97822393500012;1,1218572057048;0,283891723066011;0,393589385661001;0,667504080186782;0,643626338125741;0,662081421134255;0,669832552133535;0,710875724882148;0,278886000123261;0,422365791156444;0,662125174922152;0,351524169664559;0,277743390548708;0,588017184004402;0,404520808319145;1,08512886361071;0,74380999387021;0,537694310996915;0,501653333811359;1,34206797747804;0,394248377289679;0,926300764003879;0,475673849001153;0,326146961344802;0,402978899143262;0,424774934213447;1,83104825911604;0,837815023164486;0,285974423573849;0,617543869329226;0,309756254271345;0,554772836596404;0,474112310001903;0,432462065659177;0,391376781901126;1,06061523503911;0,730371050473024;0,2895627659313;0,529372108766779;0,347884638434371;0,704344218011656
ANPEP|ENSG00000166825;4,52301147114354;3,71697930183744;3,59711562577972;2,93798657725211;3,94413291212185;2,83883588850077;1,20078036139026;3,94058071919453;1,40394147567748;3,58573135054307;0,838620129032254;3,2360019541484;2,34806730652982;2,31235283594288;2,91959923331042;4,10675616468469;1,60239566773908;2,19170649350573;2,58030572894764;1,5098687497919;2,89032347106227;1,69315506848498;2,41303511859627;1,38382435397914;2,67594890342301;3,40498205076746;1,76916397183731;2,54302255028184;2,14346979399521;2,12536592358635;3,00568304006287;1,99531834044851;0,852430295462718;3,13410853477951;1,00414168100781;2,19872618531315;3,66779180820515;1,17487283008726;2,89947193925738;2,80703040520572;1,7874896198737;3,48572565683464;2,93754015234796;3,53422847412765;3,32573110446954;2,47901395370905;2,69913145257537;3,42493336764673;3,96568245995551;3,14767190713705;5,50456686553699;4,09464112020131;3,84283736017846;3,29596231652902;4,76755170696004;3,95642671043814;3,53694300052849;4,45114984693343;4,29488101505638;3,516571331966;3,15924714887424;4,72890866908188;3,36896623500529;4,37346672972103;4,75034812319617;4,67649813028408;4,01979542420063;3,89407569063511;3,77956076984255;4,53263834872388;4,81130184648018;2,52352489743484;3,24402316007575;2,59947860287317;5,138546767497;2,8868722002639;4,68235885179267;3,72552979017802;4,12921663396864;4,3031119207009;2,95371923371869;2,24166949002867;4,87178260220827;4,38808928616166;4,09329383877907;4,61246666700326;3,18781372212282;4,3844214564468;4,25822098547305;4,0552546580998;3,77730745109357;4,47025041714184;3,59636442753289;3,81517797070514;4,46548470904036;4,07617351608501;2,65505918879681;4,3490745504826
SCNN1G|ENSG00000166828;0,485864654765836;3,69068441748764;2,67456354700277;2,8737067697648;0,479525019886515;2,39986920887522;4,46803848561704;0,298988666141668;4,00809506447649;2,59438836559872;0,59410169795871;0,153585367065851;2,78434741019863;1,89664165967473;0,0833738627032896;0,663092003262637;3,11906467496068;4,41764900647051;0,981849441084384;1,18659623545215;1,05483888062851;0,236048124063856;1,50852379520857;2,99183083012663;0,920043317490628;1,30602623473717;1,9462820574191;0,807047776561452;0,217314465220346;1,00333203438137;1,48004165330931;1,52778492913086;1,09313698991992;2,43341810831362;1,77884080697836;0,18596913059098;1,73488628657794;0,810293044194135;5,27609551643716;0,850368153954664;0,419470712265314;2,5966406111704;0,117533524180455;2,82464290850374;0,186145243385265;0,988052077412783;1,70026918687137;1,79994199328574;2,95705360849611;2,6283192924451;3,69093610385504;2,77015214563734;2,7497488667861;3,31312182196219;2,68034530272212;3,7736332019659;3,55501126805695;2,90771504574162;2,94915603222731;2,85826581074059;3,06963387609222;3,11191653657153;2,02370503199553;3,24653089858854;4,15803940884967;4,86224030374216;4,27875427209445;3,92403291310853;2,94796089790518;3,59135523442718;2,89997205013937;3,46449721540874;2,45002309744307;2,84521824619476;3,53600889606449;3,19044303479694;3,29740661830304;3,74702611673023;3,50831541494759;2,54974496438473;3,75373843918398;3,34787282348502;3,39368338869563;2,57256494906659;2,16395814752694;3,32687836565301;3,80523594194131;3,37186880384715;3,11332690421479;3,30394651528532;3,37655780322907;3,79130662523912;3,7443283385352;3,57781504794584;3,26577470002026;3,36988338371958;2,62954788291487;3,34463402913983
PLK1|ENSG00000166851;3,05545945404976;2,6642433937206;3,48206759091911;3,49793741055895;4,3699696196141;3,11000729717872;4,43313775185122;3,79890886268202;3,74709336391066;4,05420836130453;4,23570769870241;2,18688350426273;4,84685256550095;4,77660247559311;3,58149697889655;2,32252342176195;3,02721733169514;2,49907060064169;2,46831039223184;3,80362922686462;4,04289055774833;3,28031250321556;3,02241357891821;4,41507554714025;3,94060460098314;3,09591069750063;4,33836109087699;4,92361950431391;2,77607668089369;3,3805629303179;3,76889578463976;2,69945935286268;3,78335200943172;2,63807280810656;3,50037134153456;4,62349591611416;3,1910208178461;3,37122190190967;3,36184268570876;3,75343280851243;3,56553165248235;3,46727262777271;3,22658812857829;3,23744125997994;3,68536626887628;3,73283788924469;4,23095660081351;3,36156796137048;0,648789692042843;0,500586673119985;0,746498529764836;0,730056521486066;0,715435123098034;1,29468194095849;0,734939439815302;0,501366337311511;1,52569407556485;1,08502950173399;0,436122433527493;0,55851027197812;0,290792701182515;0,557753566866315;0,83860762555957;0,634613048175849;0,779317538666773;0,315568475039397;0,463186377918399;0,651065422913397;0,606747121778953;0,242683045043289;0,542202477957057;0,24334567232293;0,692643542127793;0,553860745457985;0,322204145356889;0,516608848562968;1,22169241359595;0,542525469249335;0,976408593871628;0,677634931028361;0,268638475536474;0,428889416168807;0,488362824557721;2,26579603472655;0,994105757525798;0,444606217238903;0,660195248718802;0,375926425720585;0,703147725762708;0,682104049335242;0,538833248561946;0,485030660972341;1,10040092372586;1,14720130305519;0,2139137916977;0,50876457228043;0,257389487728261;0,833296699295702
C15orf48|ENSG00000166920;1,72195798701687;4,18220790774048;3,64522079914134;3,015538929437;2,92470516187233;3,2173171839379;2,50828736026428;4,75972340449465;4,59815333334713;4,83563123540318;5,3814644671179;4,61229248405668;1,48375659908437;2,20013822811075;4,97531822904459;4,21422877741514;2,34956009085375;5,19876564247449;2,05679623172297;5,11000069546415;1,3415742885778;3,62723862076197;4,37691087646335;3,18979929291997;3,11804973417232;3,67117777070966;2,79330046840166;2,56605926528374;3,06499287619552;4,08373966877021;3,18401931235717;5,27252373090737;6,60764757074116;4,01204777027481;4,10902982281016;1,80755300916791;3,4479983378903;2,52235008520851;3,17897032172621;3,25228882244929;5,6199383558656;3,1613581767987;5,30296876861872;4,90344619177765;4,20118456495089;4,29748944729486;2,71657234064791;3,87525108306297;2,91438637960215;3,15861146321206;3,10622491106367;1,68445485788492;3,252055186893;2,19741858370639;1,89108733206932;2,39328343123824;3,80970599030684;2,17805652636989;1,3919326106748;2,68115005757276;3,17036094297428;4,18072042264184;2,8817017443895;3,0789273080482;2,49043324729287;2,86065992213169;2,54528710223995;2,14669401149726;1,92770985353287;1,19129855606567;1,17667153136674;1,74591951199734;2,55577751768176;2,02414354425461;3,97402760168687;1,58688293124333;2,40159568426512;1,73116854838712;2,305832882943;2,78360277685761;3,765197337279;1,66398127642912;2,6782044104993;1,61982315657375;2,1244187209288;0,88095971004537;2,09647926014808;2,3897311777172;2,04644847583183;1,89938777064178;1,81665279413901;1,66997932435968;2,17052634562871;1,18165980547017;1,38524398049746;2,39434035295013;1,86247614325303;2,689719608935
GREM1|ENSG00000166923;1,35095818473009;2,45763714620953;3,02971321850422;1,67264927573332;2,63568523161335;4,35346737125784;0,730819597451912;4,23463056335691;1,76428727272302;1,68613101399174;1,53874402147984;4,12803376003035;3,06396604909847;2,51738651102821;1,06836838709024;4,86632879968496;0,681393530860395;2,72840927822023;2,07401092991824;3,45524031842677;0,311908267722757;1,10117754191303;3,84188554452937;2,19738140790105;2,33035056692881;3,99946297634279;1,17367067427504;0,829199136042124;2,388472907177;0,639434739271273;3,1260324204101;3,6524177214462;0,316252578031891;2,76719551286791;1,64949637215482;2,66334651258838;4,64229537395638;0,386005200310175;1,69596079175795;2,22383506685342;0,975886242909946;3,44335638464568;3,99982405603797;0,761624567281137;3,68372705834897;1,47578048962211;2,79063314387537;3,25673908975402;0,249503522667078;0,125903386361417;0,194520401071951;0,103840620044446;1,72669364509039;0,13798229915001;0,410079789735095;0,0663482529042866;0,746789227858267;0,0436659479913895;0,0287529587870385;0,0573373068959993;0,0526894161758052;0,502268313528006;0,826560059298956;0,25502488308649;1,55794406333314;0,201103994287063;0,326313872566132;0,861884432435628;0,182258135620266;0,0462312813053752;0,0537486997294489;0,0249139817757101;0,538509320484607;0,18721650311305;0,099032050062099;0,117756296408821;0,126949274904527;0,115452866886657;0,313591676884855;1,56730042288998;0,074237913538385;0,0457717740499627;0,0724852841459855;2,80016704962034;1,57801722674304;0,0432676574050315;0,152677042310357;0,0485038982201129;0,672259983201205;0,25124741618582;0,106001449142469;0,0435444819479962;0,906142571240011;0,036650826146804;0,103772982442668;0,0969943347361054;0,109436298663413;0,125495224341969
MS4A7|ENSG00000166927;1,89758864113383;2,89693332464014;2,89741942987168;4,17634370411848;2,81753629474229;3,49821467205116;2,5566615320904;2,99056277815962;1,35609559525578;1,17723595994492;0,991386527482148;3,3546559762421;1,5045397148394;2,6018443214633;2,48465939296734;2,81724993207502;0,962177373335345;3,39628146804796;1,26050277538686;2,02596394931537;1,08398507688854;1,57861143291782;2,4362977773145;1,3820440305808;2,0185825086418;4,35927917320715;3,05411081547949;1,25502463904883;1,00950885726252;2,49038282800045;1,93646159120507;2,69714229909708;2,13614181728919;1,1786430280249;1,98025944530698;2,44604195875288;2,6221600606342;1,14410912816896;2,12285236282506;2,28862509765641;0,480836179449035;2,16494010946875;3,72036778333059;3,238793137762;3,27322864361755;1,98263249894096;1,8551541513225;3,78112030080929;6,09433127127586;5,7251930630892;5,71481107826733;4,35605228511567;5,00409536778177;4,62206105269853;5,38711131299806;5,11835101018551;5,10509708894998;5,34847756980494;5,9743099221996;4,62526363352309;5,56766832542407;4,88933986373566;4,66516433466641;5,5765706569342;4,10143254721661;3,72606708323877;4,25564231182426;4,62128468507966;3,57767139235169;4,60587045994668;5,23914736118018;3,78546056701806;5,17268092413419;4,11171764153586;5,31157127261079;5,23089914466384;5,66362398233797;4,82134738456394;5,16386578292615;5,92267709994978;5,82389503126327;3,69527862991951;5,0240541647155;5,30784284648298;5,02029085646989;4,94544214668313;4,30826189221055;5,53268558540209;4,27375844511441;5,32162896186781;6,08885795063662;5,12716183822224;4,80978347923576;4,64082300980636;5,20872314344786;5,04119585814737;4,64065361845016;5,43565890776315
