gene;ensembl_id;pval;pval_adj;logFC;direction
YDJC;ENSG00000161179;2,63865467073707e-14;3,9501226296042e-13;1,5018731245228;up
PPP1R16B;ENSG00000101445;2,6421138431406e-14;3,95280209753643e-13;-1,51449895088458;down
RAP2B;ENSG00000181467;2,64254179222491e-14;3,95280209753643e-13;1,36383311000846;up
ALOX15B;ENSG00000179593;2,80484704798606e-14;4,18065280639915e-13;-2,53031440854484;down
SLC9A3R1;ENSG00000109062;2,81567915514534e-14;4,19017077588644e-13;1,94573211575748;up
H1F0;ENSG00000189060;2,94948411757979e-14;4,36859739929941e-13;1,45073397270495;up
SASH3;ENSG00000122122;3,0210596825359e-14;4,46807201715325e-13;-1,63370728331909;down
AL512363.1;ENSG00000224984;3,02138627715178e-14;4,46807201715325e-13;1,63346198080661;up
GABRA3;ENSG00000011677;3,3168525045402e-14;4,87251578950284e-13;1,37002367120013;up
MIR3677;ENSG00000266643;3,38771690075863e-14;4,97080531623576e-13;-1,79367581101209;down
PTPRC;ENSG00000081237;3,49992826765217e-14;5,11951090605931e-13;-1,68758104691612;down
C14orf132;ENSG00000227051;3,51547100188552e-14;5,14025133499126e-13;-1,55080200326892;down
MYOC;ENSG00000034971;3,52050569475746e-14;5,14561698968136e-13;-1,40027658950314;down
IL6R;ENSG00000160712;3,55233383658589e-14;5,19012496008159e-13;-1,48147253774201;down
AP003390.1;ENSG00000254854;3,66293326325011e-14;5,33723499645198e-13;1,38891359186555;up
RNF168;ENSG00000163961;3,69174144279774e-14;5,37505576231212e-13;1,39515576336767;up
ITGAM;ENSG00000169896;3,93924564864527e-14;5,71994856416346e-13;-1,47119750955381;down
AIF1;ENSG00000204472;3,94675037204586e-14;5,72863901710699e-13;-1,63619117938639;down
SDR16C5;ENSG00000170786;4,03617082030084e-14;5,85167150274001e-13;-2,06122517252334;down
SEMA4B;ENSG00000185033;4,12096887997607e-14;5,96659080492885e-13;1,89935836181149;up
CRIP2;ENSG00000182809;4,21348782111043e-14;6,09234458829144e-13;-1,77773341128119;down
HRCT1;ENSG00000196196;4,22251367879611e-14;6,10071495294057e-13;-1,53416221709428;down
VNN2;ENSG00000112303;4,32417157079086e-14;6,23670331841875e-13;-1,33775202478223;down
SPRR1B;ENSG00000169469;4,35055390863138e-14;6,26649329712876e-13;5,22482405180275;up
FAM107B;ENSG00000065809;4,37940232469694e-14;6,29121839289067e-13;-1,40078143062443;down
FAM57A;ENSG00000167695;4,54581331009182e-14;6,50548339878174e-13;1,32369191307387;up
MYADM;ENSG00000179820;4,58717727167165e-14;6,56218775163806e-13;-2,11377290688256;down
FERMT3;ENSG00000149781;4,63349748969474e-14;6,62091311122226e-13;-1,48716917197817;down
IGSF10;ENSG00000152580;4,68451902651131e-14;6,69128248216535e-13;-1,40014358200339;down
CLEC10A;ENSG00000132514;4,71628607254187e-14;6,72900845966942e-13;-1,38916212494632;down
MMP28;ENSG00000271447;4,78084758617302e-14;6,81081064855601e-13;-2,15391441391429;down
DPYD;ENSG00000188641;4,8090181197591e-14;6,84835428879181e-13;-1,35170752318706;down
GSDMC;ENSG00000147697;4,83788663936788e-14;6,88193743352702e-13;1,89079102165701;up
FAM167A;ENSG00000154319;4,87071076207122e-14;6,91585195253598e-13;-1,79875103730365;down
NES;ENSG00000132688;4,92364957093046e-14;6,9825797808963e-13;-1,72268326282657;down
ITGB8;ENSG00000105855;5,28554942377834e-14;7,45933304115778e-13;1,55180677641633;up
TCIM;ENSG00000176907;5,28857740791951e-14;7,46081307603016e-13;-2,54962142259174;down
SLC22A3;ENSG00000146477;5,41651517378242e-14;7,61564861901262e-13;-2,09093258228011;down
THBS2;ENSG00000186340;5,56366748337611e-14;7,79690245917505e-13;2,2811198489746;up
CAMK2N1;ENSG00000162545;5,66510077142267e-14;7,92672507716324e-13;-1,88901434454585;down
SGCG;ENSG00000102683;5,7288078918351e-14;8,00398122619437e-13;-1,44915299288441;down
RGL3;ENSG00000205517;5,94432947146849e-14;8,28973360810229e-13;-1,33926047441501;down
SFRP5;ENSG00000120057;6,0416539299626e-14;8,40369538339263e-13;-1,63097618622963;down
LYZ;ENSG00000090382;6,09419744169152e-14;8,46740776131816e-13;-2,61242320446833;down
SMOX;ENSG00000088826;6,3506583602635e-14;8,78810818245714e-13;1,51170854094028;up
ARHGDIB;ENSG00000111348;6,370211185711e-14;8,81193066588536e-13;-1,44910610232487;down
EFS;ENSG00000100842;6,41375644298758e-14;8,85916266465433e-13;1,46877278768578;up
LY6K;ENSG00000160886;6,4798557653439e-14;8,94718546060946e-13;1,67154664074999;up
HLA-DMB;ENSG00000242574;6,62138829198011e-14;9,13591623961165e-13;-1,71422491244249;down
HR;ENSG00000168453;6,62575822750792e-14;9,13860067273732e-13;1,94031454100982;up
STON2;ENSG00000140022;6,71006384281281e-14;9,25149438752117e-13;1,35712540534466;up
HSD11B1;ENSG00000117594;6,82662908420927e-14;9,3950267736133e-13;-1,35416885911983;down
MFAP2;ENSG00000117122;6,95541371536143e-14;9,55830550494164e-13;1,89846374756716;up
SNAI2;ENSG00000019549;6,96538665788062e-14;9,56852223282835e-13;1,77310068767236;up
MMP19;ENSG00000123342;7,05859352185654e-14;9,68244842817985e-13;-1,86424330441617;down
HSPB1P1;ENSG00000236060;7,07620773368054e-14;9,70307932051975e-13;1,44331068978432;up
INAVA;ENSG00000163362;7,11253313890304e-14;9,74934315167091e-13;1,42852469836868;up
MEX3A;ENSG00000254726;7,2948039873614e-14;9,98103943025727e-13;1,79503113997531;up
SULF1;ENSG00000137573;7,43591287984614e-14;1,01615269944678e-12;2,18639963113326;up
SOX15;ENSG00000129194;7,50544163419687e-14;1,02321020759874e-12;2,49526855935963;up
C1QA;ENSG00000173372;7,67231715054192e-14;1,04407218407826e-12;-2,20359047973858;down
B4GALT4;ENSG00000121578;7,70452006837001e-14;1,0480760879726e-12;1,48234986994284;up
OVOL1;ENSG00000172818;7,89961938011732e-14;1,07306721633702e-12;1,75679665086514;up
NR4A3;ENSG00000119508;8,03414456314302e-14;1,09055484086308e-12;-2,02385777813462;down
LINC00958;ENSG00000251381;8,24013717286276e-14;1,11650600550346e-12;2,34510219659797;up
DKK2;ENSG00000155011;8,24960246626741e-14;1,11738686656827e-12;-1,41495225786345;down
RRAS;ENSG00000126458;8,31379076829905e-14;1,12527232679006e-12;-1,45184826651169;down
STOM;ENSG00000148175;8,49159493130041e-14;1,14686732689133e-12;-1,45073434433029;down
MPEG1;ENSG00000197629;8,69662069137772e-14;1,1716194315993e-12;-1,55476584411472;down
LAIR1;ENSG00000167613;8,72140423290182e-14;1,17411904485441e-12;-1,4799345754026;down
ICAM1;ENSG00000090339;8,74290821366698e-14;1,17612859640981e-12;-2,38610819869489;down
FOS;ENSG00000170345;8,74569161887968e-14;1,17612859640981e-12;-2,45875737031844;down
FCER1G;ENSG00000158869;8,7957980641916e-14;1,18202355803815e-12;-1,75932959932422;down
UNC13D;ENSG00000092929;8,93091291654044e-14;1,19889872645652e-12;-1,69141482805463;down
CCR1;ENSG00000163823;8,97778813784516e-14;1,20390510087539e-12;-1,49271825909543;down
RCAN2;ENSG00000172348;9,17790803670967e-14;1,22899198381446e-12;-1,48727084261263;down
MUC1;ENSG00000185499;9,72809510472471e-14;1,29667802324115e-12;-2,65265384718779;down
MXRA5;ENSG00000101825;9,95325998238095e-14;1,32341493839806e-12;1,94773573226633;up
FOXE1;ENSG00000178919;1,11210692947011e-13;1,46987625197671e-12;3,09193471945693;up
ASNS;ENSG00000070669;1,11391884014079e-13;1,47175501854563e-12;1,56040083429806;up
CXCL17;ENSG00000189377;1,13842850899054e-13;1,50232678722198e-12;-2,89456094718168;down
SLC7A1;ENSG00000139514;1,21416438621113e-13;1,59137435807471e-12;1,35600417245536;up
LINC01980;ENSG00000225548;1,2140589185433e-13;1,59137435807471e-12;1,87375582439266;up
ESPN;ENSG00000187017;1,23062940930592e-13;1,61179328664451e-12;1,73755167961112;up
AC093010.3;ENSG00000259976;1,28017986535023e-13;1,66985768886785e-12;-1,42767006605002;down
HCST;ENSG00000126264;1,29636202558254e-13;1,68912431919578e-12;-1,58215406467185;down
TCEAL2;ENSG00000184905;1,33051852741183e-13;1,72765745404026e-12;-1,39252023925234;down
SCGB1A1;ENSG00000149021;1,33222617658481e-13;1,7292791228087e-12;-5,75493133606895;down
PSPH;ENSG00000146733;1,3533763305444e-13;1,7529484777343e-12;1,42502332635839;up
AC013457.1;ENSG00000259094;1,36078461179431e-13;1,75908010773617e-12;-1,94835672104293;down
CD53;ENSG00000143119;1,37528408687747e-13;1,77417295191123e-12;-1,76242719894396;down
CEACAM6;ENSG00000086548;1,44397239178871e-13;1,85579745340863e-12;-3,20530291167267;down
ACSL4;ENSG00000068366;1,52897488699622e-13;1,95770069175688e-12;-1,32258319447387;down
SCN4B;ENSG00000177098;1,61129319629707e-13;2,05681330966536e-12;-1,61533345567925;down
HOXC8;ENSG00000037965;1,62153638398912e-13;2,06918801606194e-12;1,4042187317688;up
PMAIP1;ENSG00000141682;1,63318367137218e-13;2,08264067971496e-12;1,89977554174699;up
COL5A2;ENSG00000204262;1,65325355385552e-13;2,10609640799539e-12;2,16985974742312;up
DMBT1;ENSG00000187908;1,65976174340667e-13;2,11295909887587e-12;-3,41711432947917;down
CCN1;ENSG00000142871;1,66652076497849e-13;2,11941633724238e-12;-1,96334983539851;down
TFAP2C;ENSG00000087510;1,70228544238254e-13;2,15907300641353e-12;1,7131014936588;up
AC092071.1;ENSG00000269353;1,72161155292509e-13;2,18138310882391e-12;-1,50036596908893;down
NCF4;ENSG00000100365;1,88831288787757e-13;2,37900916806635e-12;-1,47539085115779;down
TLE2;ENSG00000065717;1,98015162420671e-13;2,48833609456249e-12;-1,58371571784191;down
CABCOCO1;ENSG00000183346;2,10026529499991e-13;2,62411336741868e-12;-1,52845296310836;down
MT1M;ENSG00000205364;2,10684658988418e-13;2,62972126508889e-12;-2,34852493280653;down
C1QB;ENSG00000173369;2,32131086808242e-13;2,87740260349776e-12;-2,18477711027578;down
CD74;ENSG00000019582;2,32898112818708e-13;2,88415048353157e-12;-2,01494639667427;down
PLD1;ENSG00000075651;2,35815898211904e-13;2,91923818820944e-12;1,41715092803789;up
TMEM40;ENSG00000088726;2,38189368765996e-13;2,94607455179813e-12;1,74782955849208;up
IL20RB;ENSG00000174564;2,50461811359198e-13;3,0833304961414e-12;2,63686924645562;up
IL7R;ENSG00000168685;2,50685481312156e-13;3,08507646688271e-12;-2,0100777427548;down
RSPO4;ENSG00000101282;2,51676557687044e-13;3,09626235052647e-12;-1,46319759292155;down
IGSF6;ENSG00000140749;2,54776674176192e-13;3,13031510204418e-12;-1,43061621598501;down
PRRX2;ENSG00000167157;2,56706599577393e-13;3,15299943664706e-12;1,84509945258365;up
KCNJ15;ENSG00000157551;2,58831892210135e-13;3,17703294590069e-12;-1,54114073862908;down
AHNAK2;ENSG00000185567;2,60626102838092e-13;3,19801463101624e-12;2,01774120593729;up
DUSP9;ENSG00000130829;2,62462092641838e-13;3,21844781461746e-12;1,97443857422506;up
NAPSB;ENSG00000131401;2,67243760189591e-13;3,27176146162606e-12;-1,68278036821338;down
TPD52L1;ENSG00000111907;2,7133831921095e-13;3,31757961163048e-12;1,51339764698605;up
NUDT8;ENSG00000167799;2,71579702130879e-13;3,31945423859386e-12;1,36820759317318;up
FJX1;ENSG00000179431;2,73133912178461e-13;3,33736882319841e-12;1,41049265123928;up
ANKRD22;ENSG00000152766;2,76523962291319e-13;3,37550866534044e-12;1,71612606199704;up
AC131532.1;ENSG00000258815;2,89862203396001e-13;3,52576823395039e-12;1,39563810204499;up
MAL;ENSG00000172005;3,01594345213005e-13;3,65902762883947e-12;-1,70443053968497;down
HES2;ENSG00000069812;3,05504333454283e-13;3,70169908375417e-12;1,86544928363762;up
CD37;ENSG00000104894;3,23121766638675e-13;3,90261935067121e-12;-1,68125808087524;down
PRELP;ENSG00000188783;3,2576458064937e-13;3,9320191698937e-12;-2,19246148078938;down
PODXL2;ENSG00000114631;3,41973899511868e-13;4,11186798791064e-12;1,96820804355859;up
CD83;ENSG00000112149;3,45606677666549e-13;4,1515754348759e-12;-1,73197422399045;down
PLPP4;ENSG00000203805;3,4549723772039e-13;4,1515754348759e-12;1,3559042474686;up
AC018629.1;ENSG00000279806;3,58449985100718e-13;4,29627096609588e-12;1,5794806762793;up
GPX2;ENSG00000176153;3,71358754543737e-13;4,44816277487326e-12;4,20241236056085;up
GJB4;ENSG00000189433;3,72829206044169e-13;4,46435734492851e-12;1,42586476804215;up
LAPTM5;ENSG00000162511;3,8973355423199e-13;4,65199693691414e-12;-1,74885790829113;down
CXCL12;ENSG00000107562;3,97594791029414e-13;4,73683174710928e-12;-1,57425651801851;down
SLC15A3;ENSG00000110446;4,02972024802859e-13;4,79331980907029e-12;-1,46616040155882;down
PROS1;ENSG00000184500;4,11926242346844e-13;4,89211080821181e-12;-1,52735496902571;down
PI16;ENSG00000164530;4,20015079675612e-13;4,98189692522725e-12;-1,74319864212553;down
RAB11FIP1;ENSG00000156675;4,80023524906099e-13;5,63691176677115e-12;-1,73378727503067;down
CLEC1A;ENSG00000150048;4,92796797340875e-13;5,76893642104481e-12;-1,44737955413808;down
CGN;ENSG00000143375;5,23650821234297e-13;6,09605241087919e-12;-1,78351435185772;down
PPP2R2C;ENSG00000074211;5,25284565090924e-13;6,11318360021685e-12;1,92942058284578;up
DACH1;ENSG00000276644;5,34152715619549e-13;6,2029841698333e-12;-1,37035626525731;down
LTBP4;ENSG00000090006;5,36564778765685e-13;6,22715804666641e-12;-1,71282151269663;down
GREM1;ENSG00000166923;5,42530102109046e-13;6,29445127700846e-12;1,91317101090375;up
ANKRD13B;ENSG00000198720;5,52816985013155e-13;6,39831669809185e-12;1,39296427518573;up
GCLC;ENSG00000001084;5,56416855207655e-13;6,43167344205206e-12;2,10262595739041;up
SIGLEC1;ENSG00000088827;5,75832496668251e-13;6,62981245018623e-12;-1,5835964737879;down
HIST1H2BH;ENSG00000275713;5,78987472453469e-13;6,66410161042244e-12;1,67066890997003;up
VIM;ENSG00000026025;6,23663769733351e-13;7,147767041684e-12;-1,65193885853218;down
A2ML1;ENSG00000166535;6,34335703611827e-13;7,25904199989309e-12;2,60444237183207;up
CA9;ENSG00000107159;6,77771828523636e-13;7,72795192867467e-12;3,26846440012695;up
EEF1A1P6;ENSG00000233476;6,94439006935016e-13;7,89887699650435e-12;-1,64199042696908;down
KIF3C;ENSG00000084731;6,99493460270459e-13;7,95156995925662e-12;1,33876187340536;up
LAMC3;ENSG00000050555;7,02181348384147e-13;7,97971839835407e-12;-1,49022785216125;down
ETV4;ENSG00000175832;7,10472854206967e-13;8,06421988537538e-12;1,99845657001197;up
SLC1A4;ENSG00000115902;7,12447515943982e-13;8,08176620930136e-12;1,66787372910867;up
CACNG4;ENSG00000075461;7,53917084976726e-13;8,5265240078601e-12;-1,92323816727243;down
CNFN;ENSG00000105427;7,71764056674735e-13;8,70225728876881e-12;2,87212301856142;up
PNCK;ENSG00000130822;7,88707523794275e-13;8,88268004464452e-12;1,50324050578064;up
CMAHP;ENSG00000168405;7,97579377720655e-13;8,97187545305285e-12;-1,42940611814664;down
PDZD2;ENSG00000133401;8,15907954002806e-13;9,15891909652643e-12;-1,55195641662954;down
MDK;ENSG00000110492;8,21492474809922e-13;9,21611870177381e-12;1,95904988287336;up
VANGL2;ENSG00000162738;8,46443676036222e-13;9,47348407606454e-12;1,829237619281;up
TP73;ENSG00000078900;8,51099492410761e-13;9,51711520807583e-12;1,40309711591183;up
PTPRZ1;ENSG00000106278;8,5698869824789e-13;9,58012721840279e-12;2,31707415469494;up
LIPH;ENSG00000163898;9,66609657587526e-13;1,07260379872716e-11;-1,76002938188888;down
SERPINE2;ENSG00000135919;9,75963872829157e-13;1,08202818194986e-11;1,75932482935753;up
DLK2;ENSG00000171462;9,76983226209863e-13;1,08283983275451e-11;1,59286064671542;up
LPXN;ENSG00000110031;1,02163100385354e-12;1,126693408141e-11;-1,39924838313837;down
GBP6;ENSG00000183347;1,03380630255828e-12;1,13779061532655e-11;2,95099234709425;up
BTG2;ENSG00000159388;1,05924720935063e-12;1,16241011529601e-11;-1,41672522593077;down
COL1A1;ENSG00000108821;1,1683937762128e-12;1,27381734948663e-11;2,88749295120679;up
LINC00519;ENSG00000258955;1,19536686358992e-12;1,30154113006996e-11;2,01090736380856;up
MAB21L4;ENSG00000172478;1,2114437500657e-12;1,3179039584048e-11;-1,64306463215492;down
PODXL;ENSG00000128567;1,23418326906549e-12;1,33954904484376e-11;-1,54228565574519;down
EPDR1;ENSG00000086289;1,25063000136441e-12;1,35622836310217e-11;-1,55560906956378;down
SRPX;ENSG00000101955;1,2672398489095e-12;1,37266109496102e-11;-1,54108103774638;down
ABCA12;ENSG00000144452;1,29789994254112e-12;1,4038547585104e-11;1,50514611147851;up
PTGIS;ENSG00000124212;1,32232167242005e-12;1,42781195765895e-11;-1,74013658882778;down
CTSG;ENSG00000100448;1,36879590286564e-12;1,47461450581653e-11;-1,40429625030822;down
HEG1;ENSG00000173706;1,37028378870016e-12;1,47579564043007e-11;-1,48286980778319;down
TNFRSF18;ENSG00000186891;1,40683638949127e-12;1,51127665152104e-11;2,03591188832994;up
DIO2;ENSG00000211448;1,43005065713012e-12;1,53446511587019e-11;1,5079014288405;up
FCGR3A;ENSG00000203747;1,45422944888606e-12;1,55863460550924e-11;-1,78610742156214;down
C16orf74;ENSG00000154102;1,46042940295621e-12;1,56439006378046e-11;1,52600235250761;up
ETS1;ENSG00000134954;1,477332765339e-12;1,58159780146133e-11;-1,54396202848508;down
GBP4;ENSG00000162654;1,61919766553461e-12;1,71979870392581e-11;-1,60954285217484;down
NMU;ENSG00000109255;1,62306101518185e-12;1,72341647795154e-11;2,06726937072736;up
TIMP3;ENSG00000100234;1,62567933785254e-12;1,72571057843851e-11;-1,41300214842161;down
RASSF2;ENSG00000101265;1,63379202997926e-12;1,73285848537052e-11;-1,69824370956812;down
FGG;ENSG00000171557;1,67261907624911e-12;1,77005547667632e-11;-2,97887058351286;down
MYH10;ENSG00000133026;1,73938709130796e-12;1,83658813464575e-11;-1,41045149681437;down
SOX4;ENSG00000124766;1,81401605643417e-12;1,90790555935508e-11;1,64209895572737;up
IVL;ENSG00000163207;1,85376927197103e-12;1,94537396177472e-11;2,99318962421541;up
SFN;ENSG00000175793;1,8972223494217e-12;1,98654990170698e-11;2,6867360599232;up
MYCL;ENSG00000116990;1,90256040355596e-12;1,99158607087036e-11;1,44080733821092;up
HIST1H2BG;ENSG00000273802;1,94419323999877e-12;2,03234509655445e-11;1,39583004480981;up
AC022075.1;ENSG00000245648;2,13431809588363e-12;2,21869537428482e-11;1,46142058330851;up
RND1;ENSG00000172602;2,15310410764051e-12;2,23584736466967e-11;-2,56255082409658;down
MAOA;ENSG00000189221;2,18502694632447e-12;2,26525277067384e-11;-1,66598324485145;down
DAPK1;ENSG00000196730;2,20376190768663e-12;2,28265575470893e-11;-1,76307675192183;down
FGL2;ENSG00000127951;2,21806136219415e-12;2,29634229738831e-11;-1,43995152274735;down
BARX2;ENSG00000043039;2,22053500386954e-12;2,29764114660616e-11;1,88625322280192;up
CAVIN1;ENSG00000177469;2,22215275802446e-12;2,29805344893641e-11;-1,40326815956955;down
PALD1;ENSG00000107719;2,270012090303e-12;2,34304780240886e-11;-1,36425741251329;down
CIB2;ENSG00000136425;2,31395280824843e-12;2,3844847213484e-11;1,44076458148677;up
NUDT11;ENSG00000196368;2,39668229799351e-12;2,46233140427542e-11;1,54987723932985;up
GAS6;ENSG00000183087;2,47104154086545e-12;2,53251524967165e-11;-1,47992573613666;down
CAPNS2;ENSG00000256812;2,52202660183376e-12;2,57915878339999e-11;2,637427670256;up
MAN1A1;ENSG00000111885;2,63705925513405e-12;2,69168558413967e-11;-1,35812698214903;down
MEOX2;ENSG00000106511;2,73302152779836e-12;2,78435801325296e-11;-1,34479530432974;down
CNN1;ENSG00000130176;2,84127957890215e-12;2,88296187689682e-11;-1,57089681736628;down
SLC4A11;ENSG00000088836;2,88013371405819e-12;2,918458073963e-11;1,49836366169689;up
FAM84A;ENSG00000162981;2,89759041641349e-12;2,93535798835546e-11;1,71286178179259;up
TENT5B;ENSG00000158246;2,98662389426825e-12;3,02068118310818e-11;-1,56594360091772;down
CDKN2A;ENSG00000147889;3,02104049569946e-12;3,05088046436736e-11;2,19037237559938;up
PGLYRP3;ENSG00000159527;3,02133884427201e-12;3,05088046436736e-11;2,26294219441797;up
RAET1L;ENSG00000155918;3,04545561030638e-12;3,07358632477909e-11;2,22509698808117;up
BMP2;ENSG00000125845;3,22153539846483e-12;3,24088008660613e-11;-1,85155414024905;down
PLA2G16;ENSG00000176485;3,28526572272682e-12;3,29707378642671e-11;-1,88533449111535;down
CLCA2;ENSG00000137975;3,29767809705289e-12;3,30776944833445e-11;3,92987130145926;up
MSLN;ENSG00000102854;3,34746228996309e-12;3,35057331439614e-11;-3,1545977786993;down
AKAP12;ENSG00000131016;3,35097593127233e-12;3,35319983353625e-11;-1,65649753474249;down
GNG4;ENSG00000168243;3,5410724853407e-12;3,52191892704269e-11;1,62536610689505;up
PRG4;ENSG00000116690;3,62809978979537e-12;3,60277190664743e-11;-2,35179097518346;down
GJA5;ENSG00000265107;3,89788677933801e-12;3,85645254979386e-11;-1,65178930870279;down
S100A7;ENSG00000143556;3,90313569804621e-12;3,86063238356998e-11;3,94800334367715;up
LINC01614;ENSG00000230838;3,99680515013582e-12;3,94396780456466e-11;1,54871731836387;up
IGF2BP2;ENSG00000073792;4,10848198140677e-12;4,04569561883825e-11;2,00873865528118;up
DAPL1;ENSG00000163331;4,12628301484404e-12;4,0601408396351e-11;3,12279707357242;up
DUSP6;ENSG00000139318;4,63317800295570e-12;4,52337852425318e-11;-1,5989046375686;down
CAV2;ENSG00000105971;4,79966496186304e-12;4,67985956382378e-11;-1,75751969613222;down
CD4;ENSG00000010610;4,91944391331818e-12;4,79045306929808e-11;-1,50548622217072;down
DCN;ENSG00000011465;4,93098833048675e-12;4,8004546776265e-11;-1,61926002104502;down
RGMA;ENSG00000182175;4,94588612819964e-12;4,81247231808171e-11;1,39815602379474;up
LINC01503;ENSG00000233901;4,94983460665245e-12;4,81507136768423e-11;1,52338086969047;up
LCP1;ENSG00000136167;5,05866504887438e-12;4,90827230417811e-11;-1,48815612493644;down
ZNF750;ENSG00000141579;5,2821812154624e-12;5,11329791774153e-11;1,96599823706607;up
DPP4;ENSG00000197635;5,71312318940218e-12;5,50220180440764e-11;-1,51174679279924;down
ARHGEF26;ENSG00000114790;5,71794237939982e-12;5,50403059222360e-11;-1,69312114495804;down
STEAP1;ENSG00000164647;5,82571747979639e-12;5,60205154083992e-11;1,66401306811155;up
TJP3;ENSG00000105289;6,08363955534006e-12;5,83370117116621e-11;-1,35167758941267;down
COL3A1;ENSG00000168542;6,14424830162281e-12;5,88433535898556e-11;2,56776664034703;up
LDLR;ENSG00000130164;6,26445075931452e-12;5,98880221588538e-11;-1,32692838975698;down
HIF3A;ENSG00000124440;6,39336559457344e-12;6,1043038522656e-11;-1,33431896988366;down
CA12;ENSG00000074410;6,42578678910909e-12;6,13215273456879e-11;2,36012159068409;up
MMP9;ENSG00000100985;6,49166298969132e-12;6,19345068074954e-11;2,43300744319777;up
PLOD2;ENSG00000152952;6,69013468592669e-12;6,36026801982362e-11;1,48945449991631;up
CLDN1;ENSG00000163347;7,06327023950592e-12;6,69137903187172e-11;2,78295966141777;up
PREX1;ENSG00000124126;7,3919676803177e-12;6,98171440013971e-11;-1,40954548645937;down
EVA1A;ENSG00000115363;7,57043573443107e-12;7,14133070594042e-11;-1,45911476148103;down
TFDP1;ENSG00000198176;7,64770312227723e-12;7,20700422985601e-11;1,33915898045221;up
BMP7;ENSG00000101144;7,70174957392152e-12;7,25293170740118e-11;2,20042333177663;up
CD163;ENSG00000177575;7,83474155805676e-12;7,36485244466208e-11;-1,74153449156207;down
FCGR2A;ENSG00000143226;7,85815975104645e-12;7,38502447807768e-11;-1,3861502219041;down
SPRR2A;ENSG00000241794;8,34750290027939e-12;7,79438003036986e-11;4,3709529438639;up
PAX9;ENSG00000198807;8,64362013066039e-12;8,04894419034693e-11;1,44822785730348;up
LGALS7B;ENSG00000178934;8,66982157057947e-12;8,06935615069119e-11;2,79559129900805;up
PKDCC;ENSG00000162878;8,73324025525584e-12;8,12236593688302e-11;-1,43934970175982;down
PCOLCE2;ENSG00000163710;8,8752647574317e-12;8,24022426185685e-11;-1,62400325063268;down
HOXA5;ENSG00000106004;9,00290962678345e-12;8,34640133747177e-11;-1,372446929833;down
SDK1;ENSG00000146555;9,06170556446542e-12;8,39471593149482e-11;1,32658390582608;up
ADGRF4;ENSG00000153294;9,38677271329575e-12;8,67453781386818e-11;1,69343286042323;up
RCOR2;ENSG00000167771;9,97912394461851e-12;9,18366887432604e-11;1,54724582029358;up
ITGA6;ENSG00000091409;1,02685107444901e-11;9,43156706904369e-11;1,72300488619539;up
CXCR2;ENSG00000180871;1,03163382544917e-11;9,47318807559232e-11;-1,35781049164126;down
UBXN10;ENSG00000162543;1,03651694897693e-11;9,51107750527878e-11;-1,41727835389899;down
ATF3;ENSG00000162772;1,05968953285937e-11;9,71188838831364e-11;-1,68981733779035;down
CXCL3;ENSG00000163734;1,07083527545268e-11;9,79974161402982e-11;-1,85222469955389;down
ABCC1;ENSG00000103222;1,07493581473182e-11;9,83010808741291e-11;1,47049858649466;up
GALNT14;ENSG00000158089;1,0883122820779e-11;9,94278513643394e-11;1,99770576521801;up
C5orf49;ENSG00000215217;1,11763662375492e-11;1,01835418255842e-10;-1,57826811260497;down
PARM1;ENSG00000169116;1,12492963387328e-11;1,02425658330563e-10;-2,02006843570536;down
FUT2;ENSG00000176920;1,18236018948638e-11;1,07369470832785e-10;1,39315054211517;up
FAM216B;ENSG00000179813;1,22058332234562e-11;1,10574112799371e-10;-1,9953975210662;down
HIST1H2AE;ENSG00000277075;1,27381404462035e-11;1,15064510932097e-10;1,52105870821175;up
TSPAN7;ENSG00000156298;1,27418260921409e-11;1,1507022868789e-10;-2,00841631149276;down
RHCG;ENSG00000140519;1,41430645156937e-11;1,27055008798636e-10;3,070948303422;up
SPRR2D;ENSG00000163216;1,42798735396173e-11;1,2822292355309e-10;3,83149328889928;up
TNS3;ENSG00000136205;1,45115542851089e-11;1,30024492221816e-10;-1,41100396796779;down
ZIC2;ENSG00000043355;1,47672571453941e-11;1,32033149453423e-10;1,46957341527125;up
CXCR1;ENSG00000163464;1,53605099012259e-11;1,36979990708945e-10;-1,45266515093966;down
CYCSP6;ENSG00000214429;1,55973947652006e-11;1,38928118070471e-10;1,68809454890087;up
HBA1;ENSG00000206172;1,57882104718712e-11;1,40561311699855e-10;-1,33608547702505;down
UGT1A6;ENSG00000167165;1,73491737038828e-11;1,53179700222782e-10;1,43673373340247;up
ANPEP;ENSG00000166825;1,75729001097045e-11;1,54841156997501e-10;-1,331269078342;down
SPRR1A;ENSG00000169474;1,81953145928028e-11;1,59914288546444e-10;4,4582746015723;up
CABYR;ENSG00000154040;1,93614763229215e-11;1,69334303942581e-10;1,52212456351345;up
HLA-DQB2;ENSG00000232629;1,94727928002369e-11;1,70228878618954e-10;-1,74466959987454;down
PF4;ENSG00000163737;2,02319028320333e-11;1,76414891800484e-10;-1,41048229822218;down
MLLT11;ENSG00000213190;2,02742882981633e-11;1,76743593293077e-10;1,51789210177798;up
SGCE;ENSG00000127990;2,16049025939643e-11;1,87476243848868e-10;-1,40291389203579;down
FIBIN;ENSG00000176971;2,18813316029095e-11;1,8970646281256e-10;-1,48947770926354;down
LTB4R;ENSG00000213903;2,19682887710049e-11;1,90366585108743e-10;1,42564951043613;up
